SAMPLING EVENT IDENTIFIER,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,DURATION MINUTES
S80685431,37.091056456770055,-121.53988375604735,2021-02-08,12:23:00,obs1806696,41.0
S80729155,37.25948005677006,-78.31951675604735,2021-02-09,16:42:00,obs630761,81.0
S80730152,37.30994605677006,-78.38672005604734,2021-02-09,15:50:00,obs630761,20.0
S80483737,36.954702956770056,-122.05733355604734,2021-02-05,11:30:00,obs629358,60.0
S80620261,36.954702956770056,-122.05733355604734,2021-02-07,12:39:00,obs183290,89.0
S80706401,36.954702956770056,-122.05733355604734,2021-02-09,08:10:00,obs90365,75.0
S80504026,37.656746756770055,-88.93609885604734,2021-02-06,07:24:00,obs2147576,31.0
S80355007,37.794071456770055,-97.31946725604735,2021-02-03,07:45:00,obs1825715,
S80561050,36.997324756770055,-111.49162285604734,2021-02-06,11:55:00,obs92073,133.0
S80708349,37.57495255677006,-113.18208435604734,2021-02-09,10:51:00,obs169626,
S80582824,37.041742756770056,-88.38616185604734,2021-02-07,09:44:00,obs560752,10.0
S80314351,37.33144475677006,-122.10661285604735,2021-02-01,09:10:00,obs107304,180.0
S80330925,37.21891775677006,-121.98870385604734,2021-02-02,10:24:00,obs347810,9.0
S80592023,37.18432475677006,-122.39462285604735,2021-02-07,09:19:00,obs1156451,21.0
S80594506,37.21891775677006,-121.98870385604734,2021-02-07,09:20:00,obs461273,38.0
S80453854,37.508120756770055,-89.63900685604735,2021-02-05,07:06:00,obs273897,103.0
S80532284,37.663824756770055,-79.08222285604734,2021-02-06,11:07:00,obs971594,61.0
S80532652,37.54827075677006,-122.28508885604734,2021-02-06,11:50:00,obs2112512,
S80597894,37.21891775677006,-121.98870385604734,2021-02-07,07:34:00,obs1705630,65.0
S80791086,37.62138755677006,-88.48620205604735,2021-02-07,11:10:00,obs788709,65.0
S80605437,37.38466475677006,-122.21384885604735,2021-02-07,11:56:00,obs297037,24.0
S80659750,37.78780295677006,-81.30887285604734,2021-02-08,12:02:00,obs472806,5.0
S80628171,37.34006555677006,-121.87022265604735,2021-02-07,16:00:00,obs912527,110.0
S80631955,37.48274955677006,-122.29310515604735,2021-02-07,14:33:00,obs140245,111.0
S80644379,37.60960385677006,-77.47134745604734,2021-02-08,09:30:00,obs134076,60.0
S80700593,37.370424756770056,-80.04632285604734,2021-02-09,09:05:00,obs220547,49.0
S80734860,37.21891775677006,-121.98870385604734,2021-02-08,10:40:00,obs1350986,96.0
S80840235,37.21891775677006,-121.98870385604734,2021-02-08,09:45:00,obs56093,90.0
S81693314,37.72304465677006,-120.45180615604734,2021-02-04,15:00:00,obs565477,35.0
S80551138,37.24083635677006,-121.97161015604735,2021-02-06,12:05:00,obs1141619,218.0
S80847600,37.62138755677006,-88.48620205604735,2021-02-08,08:35:00,obs788709,75.0
S80430369,36.94581375677006,-93.94310075604734,2021-02-04,16:03:00,obs2099391,
S80376541,37.728538556770054,-113.13053935604734,2021-02-03,11:00:00,obs6231,30.0
S80283984,37.32656105677006,-122.40067775604734,2021-02-01,12:30:00,obs343821,14.0
S80638835,37.394295756770056,-76.51560185604734,2021-02-08,08:40:00,obs513013,9.0
S80340803,37.58928575677006,-122.47627085604735,2021-02-02,16:04:00,obs494402,88.0
S80268371,37.370936556770054,-78.41936945604735,2021-02-01,13:46:00,obs145326,3.0
S80281945,37.33763475677006,-122.00830285604734,2021-02-01,13:52:00,obs2118745,24.0
S80456474,36.95758085677006,-122.06038125604735,2021-02-05,07:37:00,obs88430,8.0
S80423197,37.42069475677006,-87.38711785604734,2021-02-04,12:25:00,obs516861,31.0
S80417892,37.42069475677006,-87.38711785604734,2021-02-04,12:25:00,obs309190,31.0
S80668916,36.95758085677006,-122.06038125604735,2021-02-08,13:09:00,obs1381034,38.0
S80613812,37.362274756770056,-122.02616985604735,2021-02-07,14:06:00,obs469883,
S80339108,37.670282656770055,-122.16202555604734,2021-02-02,10:00:00,obs836682,154.0
S80613681,37.12089675677006,-121.55101585604734,2021-02-07,10:55:00,obs107304,79.0
S80420052,37.641319356770055,-77.57172735604735,2021-02-02,12:58:00,obs656371,5.0
S80561115,37.76986335677006,-122.50021995604735,2021-02-06,14:57:00,obs1580697,40.0
S80526889,36.958195356770055,-122.02533585604735,2021-02-05,13:52:00,obs1359146,68.0
S80679383,37.670282656770055,-122.16202555604734,2021-02-08,09:00:00,obs221174,180.0
S80408198,37.670282656770055,-122.16202555604734,2021-02-03,10:00:00,obs221174,146.0
S80383304,37.362274756770056,-122.02616985604735,2021-02-03,14:24:00,obs536845,36.0
S80556100,37.24083635677006,-121.97161015604735,2021-02-06,16:32:00,obs625102,49.0
S80753683,37.47451575677006,-105.86406985604734,2021-02-08,10:14:00,obs460672,
S80574042,37.03392815677006,-76.46185825604735,2021-02-07,08:00:00,obs2195550,60.0
S80574217,37.03392815677006,-76.46185825604735,2021-02-06,11:00:00,obs2195550,120.0
S80562708,37.427653756770056,-122.15454385604734,2021-02-06,17:10:00,obs245449,34.0
S80255002,37.51258225677006,-122.48151375604735,2021-02-01,08:05:00,obs274532,26.0
S80363346,37.61567225677006,-114.51784785604734,2021-02-03,08:16:00,obs27017,35.0
S80283102,37.21302075677006,-121.86034085604734,2021-02-01,13:07:00,obs776044,6.0
S80337409,37.79564895677006,-94.37120485604734,2021-02-02,17:58:00,obs560870,
S80529091,37.77234405677006,-122.50350295604734,2021-02-06,10:25:00,obs244445,35.0
S80386991,37.53193735677006,-122.26460395604734,2021-02-03,16:09:00,obs91229,12.0
S80593604,37.64276305677006,-90.40896455604734,2021-02-07,10:48:00,obs989309,70.0
S80462114,37.77234405677006,-122.50350295604734,2021-02-04,09:29:00,obs992514,89.0
S80564277,37.48240275677006,-121.21165185604734,2021-02-05,13:39:00,obs536845,34.0
S80572647,37.69458795677006,-77.40528325604734,2021-02-07,08:13:00,obs1282981,22.0
S80625536,37.77234405677006,-122.50350295604734,2021-02-07,16:48:00,obs1597719,54.0
S80778145,37.22745915677006,-80.42927795604734,2021-02-02,14:00:00,obs1935963,150.0
S80699815,37.427653756770056,-122.15454385604734,2021-02-09,07:43:00,obs649588,7.0
S80705726,37.663306756770055,-120.91540285604734,2021-02-09,08:51:00,obs1692049,23.0
S80813353,37.427653756770056,-122.15454385604734,2021-02-08,08:35:00,obs649588,5.0
S80706581,37.75812895677006,-121.90024155604735,2021-02-09,09:00:00,obs2069824,60.0
S80623458,37.29324565677006,-120.13354595604734,2021-02-07,09:08:00,obs203282,40.0
S80289169,37.362274756770056,-122.02616985604735,2021-02-01,16:43:00,obs819064,9.0
S80554483,37.271001756770055,-121.95297785604734,2021-02-06,16:05:00,obs424066,39.0
S80338415,36.954702956770056,-122.05733355604734,2021-02-02,16:00:00,obs882016,22.0
S80488181,37.29359565677006,-80.07075245604734,2021-02-05,16:00:00,obs558932,20.0
S80560380,37.22751675677006,-80.42807185604734,2021-02-06,16:10:00,obs1728186,70.0
S80373807,37.67650175677006,-97.49985085604735,2021-02-03,09:42:00,obs657373,
S80703127,37.50818075677006,-77.17602385604734,2021-02-09,11:32:00,obs751369,5.0
S80285053,36.954702956770056,-122.05733355604734,2021-02-01,08:20:00,obs900754,35.0
S80346930,37.26355075677006,-122.04213285604735,2021-02-02,22:24:00,obs1240267,5.0
S80315124,37.26726645677006,-76.02194395604734,2021-02-02,12:28:00,obs279010,8.0
S80326755,37.67885775677006,-77.19523085604735,2021-02-02,15:52:00,obs1297262,
S80333033,37.25098845677006,-121.91805075604735,2021-02-02,14:00:00,obs1826624,20.0
S80484667,37.635650756770055,-121.15573065604734,2021-02-05,13:30:00,obs674750,
S80273847,36.954702956770056,-122.05733355604734,2021-02-01,08:20:00,obs632270,75.0
S80436416,37.32656105677006,-122.40067775604734,2021-02-04,15:31:00,obs883932,53.0
S80319092,36.954702956770056,-122.05733355604734,2021-02-02,10:03:00,obs292602,40.0
S80438022,37.49013875677006,-120.68201085604734,2021-02-04,13:30:00,obs1548097,90.0
S80716333,37.657278756770054,-76.51708085604734,2021-02-07,13:30:00,obs852981,15.0
S80384195,37.25948005677006,-78.31951675604735,2021-02-03,17:36:00,obs217236,40.0
S80488749,37.16876655677006,-122.36240535604735,2021-02-05,16:57:00,obs994749,
S80552785,37.08437175677006,-81.35537285604734,2021-02-06,15:30:00,obs616840,20.0
S80534116,37.794071456770055,-97.31946725604735,2021-02-06,14:07:00,obs1825715,
S80471099,37.439889056770056,-79.88171505604734,2021-02-05,13:40:00,obs2014002,
S80556803,37.13048525677006,-80.69335755604735,2021-02-06,13:00:00,obs1208623,20.0
S80562573,36.954702956770056,-122.05733355604734,2021-02-06,12:00:00,obs457406,60.0
S80719863,37.770931956770056,-122.39234145604735,2021-02-09,12:49:00,obs1082190,13.0
S80660930,37.41632475677006,-76.71532285604734,2021-02-08,09:00:00,obs344943,180.0
S80664340,36.954702956770056,-122.05733355604734,2021-02-08,11:10:00,obs1679980,10.0
S80724735,36.954702956770056,-122.05733355604734,2021-02-09,13:20:00,obs396542,60.0
S80563897,36.954702956770056,-122.05733355604734,2021-02-04,10:15:00,obs504540,30.0
S80729926,37.393631756770056,-122.40659885604734,2021-02-09,15:42:00,obs274532,25.0
S80737820,37.024136156770055,-122.04997355604735,2021-02-09,10:35:00,obs1606980,200.0
S80676787,37.77234405677006,-122.50350295604734,2021-02-08,12:00:00,obs761968,60.0
S80365291,36.954702956770056,-122.05733355604734,2021-02-03,07:57:00,obs90365,86.0
S80365551,37.769267656770054,-89.34654295604734,2021-02-03,11:32:00,obs1874869,3.0
S80556101,37.24083635677006,-121.97161015604735,2021-02-06,16:32:00,obs13267,49.0
S80508202,37.129809456770055,-96.18427065604735,2021-02-05,11:00:00,obs18501,35.0
S80710419,37.21891775677006,-121.98870385604734,2021-02-09,08:53:00,obs556524,86.0
S80363727,37.549310156770055,-77.47676665604735,2021-02-03,11:51:00,obs810186,10.0
S80372069,37.414595756770055,-119.83187205604735,2021-02-03,10:35:00,obs2147288,59.0
S80583395,37.663824756770055,-79.08222285604734,2021-02-07,10:41:00,obs723765,20.0
S80720597,36.977027756770056,-120.02008685604734,2021-02-09,07:58:00,obs196940,120.0
S80312309,37.78845225677006,-79.44365735604734,2021-02-02,11:35:00,obs352816,
S80475878,37.31577415677006,-121.95330015604735,2021-02-05,12:30:00,obs1521314,31.0
S80423167,37.508120756770055,-89.63900685604735,2021-02-04,07:35:00,obs273897,125.0
S80336607,37.21890045677006,-80.40933245604734,2021-02-02,17:53:00,obs511621,5.0
S80435052,37.608760356770055,-122.00542465604734,2021-02-04,13:07:00,obs602870,157.0
S80387113,37.39570595677006,-118.41659905604735,2021-02-03,13:00:00,obs488029,180.0
S80398040,37.75812895677006,-121.90024155604735,2021-02-03,17:00:00,obs2069824,30.0
S80595447,37.39894365677006,-77.55624595604735,2021-02-07,11:37:00,obs124499,68.0
S80489356,37.23643175677006,-104.33416385604734,2021-02-01,14:55:00,obs229871,
S80790370,37.62138755677006,-88.48620205604735,2021-02-06,07:00:00,obs788709,85.0
S80546467,37.21891775677006,-121.98870385604734,2021-02-06,11:49:00,obs13267,36.0
S80546466,37.21891775677006,-121.98870385604734,2021-02-06,11:49:00,obs625102,36.0
S80555447,37.21891775677006,-121.98870385604734,2021-02-04,13:30:00,obs1313858,90.0
S80583394,37.663824756770055,-79.08222285604734,2021-02-07,10:41:00,obs637339,20.0
S80544601,37.21891775677006,-121.98870385604734,2021-02-06,11:00:00,obs1447336,20.0
S80731317,37.48274955677006,-122.29310515604735,2021-02-09,14:55:00,obs883932,108.0
S80704665,37.21891775677006,-121.98870385604734,2021-02-09,08:32:00,obs826881,27.0
S80344857,37.62138755677006,-88.48620205604735,2021-02-02,08:20:00,obs788709,70.0
S80848308,37.62138755677006,-88.48620205604735,2021-02-09,08:45:00,obs788709,50.0
S80643199,37.508120756770055,-89.63900685604735,2021-02-08,07:17:00,obs273897,118.0
S80505974,37.508120756770055,-89.63900685604735,2021-02-06,07:03:00,obs273897,84.0
S80449297,37.23738275677006,-80.41627685604735,2021-02-05,07:51:00,obs563626,7.0
S80294460,37.23887475677006,-118.35010185604735,2021-02-01,08:38:00,obs403888,
S80430962,36.91617075677006,-76.12259585604734,2021-02-03,11:31:00,obs856164,180.0
S80326758,37.12673875677006,-92.10142285604735,2021-02-02,14:52:00,obs1509540,
S80484151,37.10231555677006,-113.62292415604735,2021-02-05,16:28:00,obs335563,
S80485576,37.10231555677006,-113.62292415604735,2021-02-05,16:28:00,obs1459007,
S80438992,37.793749756770055,-122.42905485604734,2021-02-04,17:26:00,obs1881615,15.0
S80530926,36.92999785677006,-76.00905115604735,2021-02-06,11:54:00,obs175096,87.0
S80714192,37.03392815677006,-76.46185825604735,2021-02-09,13:53:00,obs608892,25.0
S80488795,37.27945475677006,-122.28575985604735,2021-02-05,10:38:00,obs994749,
S80553301,37.288670456770056,-76.61532695604734,2021-02-06,09:15:00,obs176123,103.0
S80370237,37.362274756770056,-122.02616985604735,2021-02-03,10:26:00,obs826881,18.0
S80502242,36.92999785677006,-76.00905115604735,2021-02-06,08:14:00,obs1930602,11.0
S80502241,36.92999785677006,-76.00905115604735,2021-02-06,08:14:00,obs723135,11.0
S80599369,37.00645775677006,-122.18619715604734,2021-02-07,10:05:00,obs1156451,61.0
S80621862,36.95758085677006,-122.06038125604735,2021-02-07,16:06:00,obs1381034,7.0
S80620935,36.991324756770055,-122.05962285604734,2021-02-07,13:51:00,obs1020146,127.0
S80698643,37.29359565677006,-80.07075245604734,2021-02-09,10:15:00,obs185043,14.0
S80593420,37.77194595677006,-122.47184235604735,2021-02-07,07:35:00,obs1283095,129.0
S80593422,37.77194595677006,-122.47184235604735,2021-02-07,07:35:00,obs1620468,129.0
S80773954,37.51183375677006,-121.82952985604734,2021-02-05,11:06:00,obs227389,254.0
S80621742,37.24083635677006,-121.97161015604735,2021-02-03,08:54:00,obs799359,300.0
S80630796,37.24083635677006,-121.97161015604735,2021-02-03,08:54:00,obs1463545,300.0
S80614554,37.477314756770056,-105.59616585604735,2021-02-07,08:10:00,obs651046,4.0
S80528679,37.22089255677006,-77.36454845604734,2021-02-06,13:26:00,obs439293,32.0
S80278682,37.019920756770055,-103.88501985604735,2021-02-01,14:00:00,obs229871,10.0
S80465112,37.59228735677006,-122.32213735604735,2021-02-05,09:35:00,obs166761,15.0
S80453914,37.794071456770055,-97.31946725604735,2021-02-05,08:10:00,obs1825715,
S80243099,37.69458795677006,-77.40528325604734,2021-02-01,06:59:00,obs1282981,28.0
S80482516,37.22745915677006,-80.42927795604734,2021-02-05,17:43:00,obs968353,
S80523292,37.76986335677006,-122.50021995604735,2021-02-06,09:38:00,obs230614,18.0
S80330411,37.177363156770056,-80.90882055604735,2021-02-02,10:36:00,obs424773,
S80435182,36.902539356770056,-121.78655925604734,2021-02-04,10:21:00,obs267055,67.0
S80401246,37.69560475677006,-76.48587485604735,2021-02-03,08:04:00,obs852981,120.0
S80539008,37.279455256770056,-121.91003205604734,2021-02-06,11:46:00,obs91079,71.0
S80475422,37.53193735677006,-122.26460395604734,2021-02-05,11:43:00,obs340479,65.0
S80475421,37.53193735677006,-122.26460395604734,2021-02-05,11:43:00,obs313645,65.0
S80509400,37.69458795677006,-77.40528325604734,2021-02-06,09:10:00,obs1282981,63.0
S80579036,37.64276305677006,-90.40896455604734,2021-02-07,06:49:00,obs989309,141.0
S80616804,37.08969075677006,-113.53627985604734,2021-02-07,15:11:00,obs1121384,37.0
S80717850,36.97030645677006,-121.99347915604734,2021-02-09,12:01:00,obs177347,30.0
S80720518,37.77234405677006,-122.50350295604734,2021-02-09,12:32:00,obs661726,50.0
S80479497,37.149784356770056,-93.23881255604735,2021-02-05,15:48:00,obs1241861,12.0
S80309486,37.02557155677006,-121.96326175604734,2021-02-02,07:22:00,obs714274,40.0
S80287804,36.954702956770056,-122.05733355604734,2021-02-01,15:55:00,obs1120912,27.0
S80481415,37.564262756770056,-112.48670585604734,2021-02-05,15:32:00,obs110959,
S80675773,36.90497595677006,-76.28552255604734,2021-02-08,06:34:00,obs100888,300.0
S80378103,37.27949825677006,-107.08072605604734,2021-02-03,14:05:00,obs675156,17.0
S80380995,37.41632475677006,-76.71532285604734,2021-02-03,11:55:00,obs1215663,240.0
S80314310,37.02458155677006,-88.32458555604734,2021-02-02,11:03:00,obs531026,5.0
S80519416,36.96968375677006,-122.01556285604734,2021-02-06,08:44:00,obs88430,26.0
S80379703,36.954702956770056,-122.05733355604734,2021-02-03,08:35:00,obs1200091,55.0
S80412065,37.32656105677006,-122.40067775604734,2021-02-04,08:16:00,obs340479,21.0
S80470056,37.27959475677006,-121.92084785604735,2021-02-05,11:21:00,obs361298,
S80470753,37.439889056770056,-79.88171505604734,2021-02-05,13:40:00,obs1388985,
S80596821,37.591242656770056,-96.99508635604734,2021-02-07,12:33:00,obs287544,2.0
S80282792,36.954702956770056,-122.05733355604734,2021-02-01,08:20:00,obs267055,75.0
S80485966,36.954702956770056,-122.05733355604734,2021-02-04,10:15:00,obs292956,30.0
S80543509,37.26082925677006,-77.25206735604735,2021-02-06,16:51:00,obs1047667,3.0
S80660367,37.793423956770056,-81.26211045604734,2021-02-08,12:25:00,obs472806,
S80660393,37.41632475677006,-76.71532285604734,2021-02-08,09:00:00,obs674239,180.0
S80661313,37.25948005677006,-78.31951675604735,2021-02-08,12:30:00,obs368293,37.0
S80557642,37.25948005677006,-78.31951675604735,2021-02-06,15:10:00,obs895579,10.0
S80638482,37.024136156770055,-122.04997355604735,2021-02-07,10:25:00,obs127468,80.0
S80646571,37.366282756770055,-76.86407185604735,2021-02-07,15:47:00,obs2031693,37.0
S80729785,37.024136156770055,-122.04997355604735,2021-02-09,10:35:00,obs211227,200.0
S80262510,36.954702956770056,-122.05733355604734,2021-02-01,09:53:00,obs1255983,32.0
S80414245,37.62725965677006,-77.42416775604734,2021-02-04,11:23:00,obs996202,55.0
S80487991,37.16876655677006,-122.36240535604735,2021-02-05,16:05:00,obs287486,49.0
S80474886,37.24083635677006,-121.97161015604735,2021-02-05,09:24:00,obs500067,129.0
S82047281,37.79716375677006,-79.72354285604735,2021-02-07,13:54:00,obs354840,
S80519510,37.345337556770055,-90.09086875604734,2021-02-06,09:25:00,obs735715,104.0
S80483027,36.93761575677006,-111.48611385604734,2021-02-05,16:02:00,obs923857,3.0
S80789115,37.02652555677006,-120.06833615604734,2021-02-03,13:11:00,obs224822,9.0
S80262408,37.64012675677006,-113.20648385604734,2021-02-01,10:46:00,obs2097887,37.0
S80648980,37.05177595677006,-80.66235695604735,2021-02-08,11:27:00,obs1208623,2.0
S80649392,37.653526756770056,-121.78048685604735,2021-02-07,16:00:00,obs1016051,120.0
S80470502,37.26686275677006,-122.41359285604734,2021-02-05,10:56:00,obs141555,33.0
S80490291,37.43446125677006,-122.16953575604734,2021-02-05,14:30:00,obs166385,
S80596594,37.02013405677006,-88.26808315604734,2021-02-07,12:13:00,obs560752,15.0
S80510592,36.93716175677006,-118.31866185604734,2021-02-05,09:42:00,obs149349,130.0
S80596595,37.02013405677006,-88.26808315604734,2021-02-07,12:13:00,obs456189,15.0
S80653140,37.56026475677006,-84.20390185604734,2021-02-08,12:53:00,obs2188875,4.0
S80624028,37.72833215677006,-122.50118555604735,2021-02-07,16:10:00,obs230349,
S80624940,36.99450925677006,-88.28712045604735,2021-02-07,08:31:00,obs569599,6.0
S80626096,37.72833215677006,-122.50118555604735,2021-02-07,13:15:00,obs413922,18.0
S80611372,37.72833215677006,-122.50118555604735,2021-02-07,13:15:00,obs668757,18.0
S80320829,37.02231425677006,-88.33616025604735,2021-02-02,12:07:00,obs531026,72.0
S80596593,37.02013405677006,-88.26808315604734,2021-02-07,12:13:00,obs102532,15.0
S80743944,36.90497595677006,-76.28552255604734,2021-02-09,06:45:00,obs100888,300.0
S80551744,37.26686275677006,-122.41359285604734,2021-02-06,09:59:00,obs1545523,26.0
S80368992,37.62725965677006,-77.42416775604734,2021-02-03,13:08:00,obs996202,33.0
